pop xdeg xmin xsec xdir ydeg ymin ysec ydir commune province
335 72 12 45 W 18 37 15 N CROIX-DES-BOUQUES OUEST
1267 72 16 15 W 18 36 45 N CROIX-DES-BOUQUES OUEST
743 72 15 45 W 18 36 45 N CROIX-DES-BOUQUES OUEST
760 72 15 15 W 18 36 45 N CROIX-DES-BOUQUES OUEST
704 72 14 45 W 18 36 45 N CROIX-DES-BOUQUES OUEST
1240 72 14 15 W 18 36 45 N CROIX-DES-BOUQUES OUEST
591 72 13 45 W 18 36 45 N CROIX-DES-BOUQUES OUEST
394 72 13 15 W 18 36 45 N CROIX-DES-BOUQUES OUEST
4202 72 16 45 W 18 36 15 N CROIX-DES-BOUQUES OUEST
3841 72 16 15 W 18 36 15 N CROIX-DES-BOUQUES OUEST
2854 72 15 45 W 18 36 15 N CROIX-DES-BOUQUES OUEST
760 72 15 15 W 18 36 15 N CROIX-DES-BOUQUES OUEST
563 72 14 45 W 18 36 15 N CROIX-DES-BOUQUES OUEST
456 72 14 15 W 18 36 15 N CROIX-DES-BOUQUES OUEST
620 72 13 45 W 18 36 15 N CROIX-DES-BOUQUES OUEST
1672 72 13 15 W 18 36 15 N CROIX-DES-BOUQUES OUEST
928 72 15 15 W 18 35 45 N CROIX-DES-BOUQUES OUEST
620 72 14 45 W 18 35 45 N CROIX-DES-BOUQUES OUEST
902 72 14 15 W 18 35 45 N CROIX-DES-BOUQUES OUEST
1240 72 13 45 W 18 35 45 N CROIX-DES-BOUQUES OUEST
760 72 14 45 W 18 35 15 N CROIX-DES-BOUQUES OUEST
535 72 14 15 W 18 35 15 N CROIX-DES-BOUQUES OUEST
507 72 13 45 W 18 35 15 N CROIX-DES-BOUQUES OUEST
6192 72 13 45 W 18 34 45 N CROIX-DES-BOUQUES OUEST
68 72 26 15 W 19 37 15 N LIMBE NORD
83 72 25 45 W 19 37 15 N LIMBE NORD
22 72 25 15 W 19 37 15 N LIMBE NORD
159 72 24 45 W 19 37 15 N LIMBE NORD
67 72 26 45 W 19 36 45 N LIMBE NORD
34 72 26 15 W 19 36 45 N LIMBE NORD
22 72 25 45 W 19 36 45 N LIMBE NORD
16 72 25 15 W 19 36 45 N LIMBE NORD
102 72 24 45 W 19 36 45 N LIMBE NORD
108 72 24 15 W 19 36 45 N LIMBE NORD
108 72 23 45 W 19 36 45 N LIMBE NORD
242 72 26 45 W 19 36 15 N LIMBE NORD
16 72 26 15 W 19 36 15 N LIMBE NORD
46 72 25 45 W 19 36 15 N LIMBE NORD
34 72 25 15 W 19 36 15 N LIMBE NORD
114 72 24 45 W 19 36 15 N LIMBE NORD
45 72 24 15 W 19 36 15 N LIMBE NORD
46 72 26 15 W 19 35 45 N LIMBE NORD
66 72 25 45 W 19 35 45 N LIMBE NORD
69 72 25 15 W 19 35 45 N LIMBE NORD
69 72 24 45 W 19 35 45 N LIMBE NORD
586 72 24 15 W 19 35 45 N LIMBE NORD
28 72 26 15 W 19 35 15 N LIMBE NORD
22 72 25 45 W 19 35 15 N LIMBE NORD
20 72 25 15 W 19 35 15 N LIMBE NORD
4 72 24 45 W 19 35 15 N LIMBE NORD
12 72 25 45 W 19 34 45 N LIMBE NORD
12 72 25 15 W 19 34 45 N LIMBE NORD
11 72 24 45 W 19 34 45 N LIMBE NORD
22 72 24 15 W 19 34 45 N LIMBE NORD
6 72 25 15 W 19 34 15 N LIMBE NORD
11 72 24 45 W 19 34 15 N LIMBE NORD
65 73 18 15 W 19 49 45 N MOLE_SAINT_NICOLAS NORD_OUEST
80 73 17 45 W 19 49 45 N MOLE_SAINT_NICOLAS NORD_OUEST
90 73 17 15 W 19 49 45 N MOLE_SAINT_NICOLAS NORD_OUEST
81 73 18 15 W 19 49 15 N MOLE_SAINT_NICOLAS NORD_OUEST
137 73 17 45 W 19 49 15 N MOLE_SAINT_NICOLAS NORD_OUEST
91 73 17 15 W 19 49 15 N MOLE_SAINT_NICOLAS NORD_OUEST
49 73 16 45 W 19 49 15 N MOLE_SAINT_NICOLAS NORD_OUEST
54 73 16 15 W 19 49 15 N MOLE_SAINT_NICOLAS NORD_OUEST
13 73 15 45 W 19 49 15 N MOLE_SAINT_NICOLAS NORD_OUEST
137 73 18 15 W 19 48 45 N MOLE_SAINT_NICOLAS NORD_OUEST
81 73 17 45 W 19 48 45 N MOLE_SAINT_NICOLAS NORD_OUEST
114 73 17 15 W 19 48 45 N MOLE_SAINT_NICOLAS NORD_OUEST
98 73 16 45 W 19 48 45 N MOLE_SAINT_NICOLAS NORD_OUEST
137 73 16 15 W 19 48 45 N MOLE_SAINT_NICOLAS NORD_OUEST
79 73 15 45 W 19 48 45 N MOLE_SAINT_NICOLAS NORD_OUEST
98 73 18 15 W 19 48 15 N MOLE_SAINT_NICOLAS NORD_OUEST
49 73 17 45 W 19 48 15 N MOLE_SAINT_NICOLAS NORD_OUEST
117 73 17 15 W 19 48 15 N MOLE_SAINT_NICOLAS NORD_OUEST
117 73 16 45 W 19 48 15 N MOLE_SAINT_NICOLAS NORD_OUEST
964 73 16 15 W 19 48 15 N MOLE_SAINT_NICOLAS NORD_OUEST
79 73 15 45 W 19 48 15 N MOLE_SAINT_NICOLAS NORD_OUEST
39 73 18 15 W 19 47 45 N MOLE_SAINT_NICOLAS NORD_OUEST
78 73 17 45 W 19 47 45 N MOLE_SAINT_NICOLAS NORD_OUEST
117 73 17 15 W 19 47 45 N MOLE_SAINT_NICOLAS NORD_OUEST
78 73 16 45 W 19 47 45 N MOLE_SAINT_NICOLAS NORD_OUEST
78 73 16 15 W 19 47 45 N MOLE_SAINT_NICOLAS NORD_OUEST
65 73 18 15 W 19 47 15 N MOLE_SAINT_NICOLAS NORD_OUEST
58 73 17 45 W 19 47 15 N MOLE_SAINT_NICOLAS NORD_OUEST
49 73 17 15 W 19 47 15 N MOLE_SAINT_NICOLAS NORD_OUEST
65 73 16 45 W 19 47 15 N MOLE_SAINT_NICOLAS NORD_OUEST
78 73 16 15 W 19 47 15 N MOLE_SAINT_NICOLAS NORD_OUEST
78 73 15 45 W 19 47 15 N MOLE_SAINT_NICOLAS NORD_OUEST
91 73 18 15 W 19 46 45 N MOLE_SAINT_NICOLAS NORD_OUEST
39 73 17 45 W 19 46 45 N MOLE_SAINT_NICOLAS NORD_OUEST
78 73 17 15 W 19 46 45 N MOLE_SAINT_NICOLAS NORD_OUEST
39 73 16 45 W 19 46 45 N MOLE_SAINT_NICOLAS NORD_OUEST
39 73 16 15 W 19 46 45 N MOLE_SAINT_NICOLAS NORD_OUEST
114 73 18 15 W 19 46 15 N MOLE_SAINT_NICOLAS NORD_OUEST
497 71 59 45 W 19 38 45 N TROU_DU_NORD NORD_EST
363 71 59 15 W 19 38 45 N TROU_DU_NORD NORD_EST
160 72 00 45 W 19 38 15 N TROU_DU_NORD NORD_EST
349 72 00 15 W 19 38 15 N TROU_DU_NORD NORD_EST
101 71 59 45 W 19 38 15 N TROU_DU_NORD NORD_EST
349 72 00 45 W 19 37 45 N TROU_DU_NORD NORD_EST
287 72 00 15 W 19 37 45 N TROU_DU_NORD NORD_EST
135 71 59 45 W 19 37 45 N TROU_DU_NORD NORD_EST
4251 72 01 15 W 19 37 15 N TROU_DU_NORD NORD_EST
174 72 00 45 W 19 37 15 N TROU_DU_NORD NORD_EST
233 72 00 15 W 19 37 15 N TROU_DU_NORD NORD_EST
1057 71 59 45 W 19 37 15 N TROU_DU_NORD NORD_EST
18 71 59 15 W 19 37 15 N TROU_DU_NORD NORD_EST
261 72 00 45 W 19 36 45 N TROU_DU_NORD NORD_EST
127 72 00 15 W 19 36 45 N TROU_DU_NORD NORD_EST
115 71 59 45 W 19 36 45 N TROU_DU_NORD NORD_EST
14 71 59 15 W 19 36 45 N TROU_DU_NORD NORD_EST
648 72 00 15 W 19 36 15 N TROU_DU_NORD NORD_EST
219 72 19 15 W 19 33 15 N DONDON NORD
165 72 18 45 W 19 33 15 N DONDON NORD
3 72 18 15 W 19 33 15 N DONDON NORD
41 72 17 45 W 19 33 15 N DONDON NORD
287 72 19 15 W 19 32 45 N DONDON NORD
2697 72 18 45 W 19 32 45 N DONDON NORD
43 72 18 15 W 19 32 45 N DONDON NORD
7 72 17 45 W 19 32 45 N DONDON NORD
61 72 19 15 W 19 32 15 N DONDON NORD
124 72 18 45 W 19 32 15 N DONDON NORD
124 72 18 15 W 19 32 15 N DONDON NORD
124 72 17 45 W 19 32 15 N DONDON NORD
66 72 17 15 W 19 32 15 N DONDON NORD
6 72 19 15 W 19 31 45 N DONDON NORD
290 72 18 45 W 19 31 45 N DONDON NORD
2155 72 18 15 W 19 31 45 N DONDON NORD
364 72 17 45 W 19 31 45 N DONDON NORD
21 72 19 15 W 19 31 15 N DONDON NORD
215 72 18 45 W 19 31 15 N DONDON NORD
248 72 18 15 W 19 31 15 N DONDON NORD
110 72 17 45 W 19 31 15 N DONDON NORD
366 72 19 15 W 19 30 45 N DONDON NORD
99 72 18 45 W 19 30 45 N DONDON NORD
83 72 18 15 W 19 30 45 N DONDON NORD
165 72 17 45 W 19 30 45 N DONDON NORD
40 72 05 15 W 18 36 45 N GANTHIER OUEST
95 72 04 45 W 18 36 45 N GANTHIER OUEST
6 72 04 15 W 18 36 45 N GANTHIER OUEST
1 71 59 45 W 18 36 45 N GANTHIER OUEST
3 71 59 15 W 18 36 45 N GANTHIER OUEST
48 72 04 45 W 18 36 15 N GANTHIER OUEST
40 72 04 15 W 18 36 15 N GANTHIER OUEST
91 72 03 45 W 18 36 15 N GANTHIER OUEST
84 72 03 15 W 18 36 15 N GANTHIER OUEST
0 72 00 45 W 18 36 15 N GANTHIER OUEST
0 72 00 15 W 18 36 15 N GANTHIER OUEST
0 71 59 45 W 18 36 15 N GANTHIER OUEST
0 71 59 15 W 18 36 15 N GANTHIER OUEST
0 71 58 45 W 18 36 15 N GANTHIER OUEST
6 71 58 15 W 18 36 15 N GANTHIER OUEST
60 72 05 15 W 18 35 45 N GANTHIER OUEST
68 72 04 45 W 18 35 45 N GANTHIER OUEST
56 72 04 15 W 18 35 45 N GANTHIER OUEST
111 72 03 45 W 18 35 45 N GANTHIER OUEST
81 72 03 15 W 18 35 45 N GANTHIER OUEST
0 72 01 15 W 18 35 45 N GANTHIER OUEST
0 72 00 45 W 18 35 45 N GANTHIER OUEST
0 72 00 15 W 18 35 45 N GANTHIER OUEST
0 71 59 45 W 18 35 45 N GANTHIER OUEST
0 71 59 15 W 18 35 45 N GANTHIER OUEST
0 71 58 45 W 18 35 45 N GANTHIER OUEST
0 71 58 15 W 18 35 45 N GANTHIER OUEST
3 71 57 45 W 18 35 45 N GANTHIER OUEST
60 72 05 15 W 18 35 15 N GANTHIER OUEST
840 72 04 45 W 18 35 15 N GANTHIER OUEST
962 72 04 15 W 18 35 15 N GANTHIER OUEST
7 72 03 45 W 18 35 15 N GANTHIER OUEST
7 72 03 15 W 18 35 15 N GANTHIER OUEST
81 72 02 45 W 18 35 15 N GANTHIER OUEST
3 72 02 15 W 18 35 15 N GANTHIER OUEST
0 72 01 45 W 18 35 15 N GANTHIER OUEST
0 72 01 15 W 18 35 15 N GANTHIER OUEST
0 72 00 45 W 18 35 15 N GANTHIER OUEST
0 72 00 15 W 18 35 15 N GANTHIER OUEST
0 71 59 45 W 18 35 15 N GANTHIER OUEST
0 71 59 15 W 18 35 15 N GANTHIER OUEST
0 71 58 45 W 18 35 15 N GANTHIER OUEST
0 71 58 15 W 18 35 15 N GANTHIER OUEST
1 71 57 45 W 18 35 15 N GANTHIER OUEST
170 72 08 15 W 18 34 45 N GANTHIER OUEST
60 72 05 15 W 18 34 45 N GANTHIER OUEST
68 72 04 45 W 18 34 45 N GANTHIER OUEST
1276 72 04 15 W 18 34 45 N GANTHIER OUEST
119 72 03 45 W 18 34 45 N GANTHIER OUEST
81 72 03 15 W 18 34 45 N GANTHIER OUEST
7 72 02 45 W 18 34 45 N GANTHIER OUEST
0 72 02 15 W 18 34 45 N GANTHIER OUEST
0 72 01 45 W 18 34 45 N GANTHIER OUEST
0 72 01 15 W 18 34 45 N GANTHIER OUEST
0 72 00 45 W 18 34 45 N GANTHIER OUEST
0 72 00 15 W 18 34 45 N GANTHIER OUEST
0 71 59 45 W 18 34 45 N GANTHIER OUEST
0 71 59 15 W 18 34 45 N GANTHIER OUEST
0 71 58 45 W 18 34 45 N GANTHIER OUEST
0 71 58 15 W 18 34 45 N GANTHIER OUEST
0 71 57 45 W 18 34 45 N GANTHIER OUEST
170 72 08 15 W 18 34 15 N GANTHIER OUEST
170 72 07 45 W 18 34 15 N GANTHIER OUEST
521 72 07 15 W 18 34 15 N GANTHIER OUEST
27 72 05 15 W 18 34 15 N GANTHIER OUEST
28 72 04 45 W 18 34 15 N GANTHIER OUEST
1901 72 04 15 W 18 34 15 N GANTHIER OUEST
66 72 03 45 W 18 34 15 N GANTHIER OUEST
56 72 03 15 W 18 34 15 N GANTHIER OUEST
2 72 02 45 W 18 34 15 N GANTHIER OUEST
0 72 02 15 W 18 34 15 N GANTHIER OUEST
0 72 01 45 W 18 34 15 N GANTHIER OUEST
0 72 01 15 W 18 34 15 N GANTHIER OUEST
0 72 00 45 W 18 34 15 N GANTHIER OUEST
0 72 00 15 W 18 34 15 N GANTHIER OUEST
0 71 59 45 W 18 34 15 N GANTHIER OUEST
0 71 59 15 W 18 34 15 N GANTHIER OUEST
0 71 58 45 W 18 34 15 N GANTHIER OUEST
0 71 58 15 W 18 34 15 N GANTHIER OUEST
204 72 08 15 W 18 33 45 N GANTHIER OUEST
1914 72 07 45 W 18 33 45 N GANTHIER OUEST
204 72 07 15 W 18 33 45 N GANTHIER OUEST
41 72 06 45 W 18 33 45 N GANTHIER OUEST
136 72 06 15 W 18 33 45 N GANTHIER OUEST
57 72 05 45 W 18 33 45 N GANTHIER OUEST
31 72 05 15 W 18 33 45 N GANTHIER OUEST
30 72 04 45 W 18 33 45 N GANTHIER OUEST
23 72 04 15 W 18 33 45 N GANTHIER OUEST
66 72 03 45 W 18 33 45 N GANTHIER OUEST
8 72 03 15 W 18 33 45 N GANTHIER OUEST
1 72 02 45 W 18 33 45 N GANTHIER OUEST
0 72 02 15 W 18 33 45 N GANTHIER OUEST
0 72 01 45 W 18 33 45 N GANTHIER OUEST
0 72 01 15 W 18 33 45 N GANTHIER OUEST
0 72 00 45 W 18 33 45 N GANTHIER OUEST
0 72 00 15 W 18 33 45 N GANTHIER OUEST
0 71 59 45 W 18 33 45 N GANTHIER OUEST
0 71 59 15 W 18 33 45 N GANTHIER OUEST
0 71 58 45 W 18 33 45 N GANTHIER OUEST
574 72 06 45 W 18 33 15 N GANTHIER OUEST
715 72 06 15 W 18 33 15 N GANTHIER OUEST
136 72 05 45 W 18 33 15 N GANTHIER OUEST
57 72 05 15 W 18 33 15 N GANTHIER OUEST
20 72 04 45 W 18 33 15 N GANTHIER OUEST
18 72 04 15 W 18 33 15 N GANTHIER OUEST
6 72 03 45 W 18 33 15 N GANTHIER OUEST
35 72 03 15 W 18 33 15 N GANTHIER OUEST
2 72 02 45 W 18 33 15 N GANTHIER OUEST
0 72 02 15 W 18 33 15 N GANTHIER OUEST
0 72 01 45 W 18 33 15 N GANTHIER OUEST
0 72 01 15 W 18 33 15 N GANTHIER OUEST
0 72 00 45 W 18 33 15 N GANTHIER OUEST
0 72 00 15 W 18 33 15 N GANTHIER OUEST
0 71 59 45 W 18 33 15 N GANTHIER OUEST
0 71 59 15 W 18 33 15 N GANTHIER OUEST
0 71 58 45 W 18 33 15 N GANTHIER OUEST
179 72 05 45 W 18 32 45 N GANTHIER OUEST
31 72 05 15 W 18 32 45 N GANTHIER OUEST
23 72 04 45 W 18 32 45 N GANTHIER OUEST
20 72 04 15 W 18 32 45 N GANTHIER OUEST
16 72 03 45 W 18 32 45 N GANTHIER OUEST
77 72 03 15 W 18 32 45 N GANTHIER OUEST
11 72 02 45 W 18 32 45 N GANTHIER OUEST
14 72 02 15 W 18 32 45 N GANTHIER OUEST
2 72 01 45 W 18 32 45 N GANTHIER OUEST
0 72 01 15 W 18 32 45 N GANTHIER OUEST
0 72 00 45 W 18 32 45 N GANTHIER OUEST
0 72 00 15 W 18 32 45 N GANTHIER OUEST
0 71 59 45 W 18 32 45 N GANTHIER OUEST
0 71 59 15 W 18 32 45 N GANTHIER OUEST
179 72 04 45 W 18 32 15 N GANTHIER OUEST
102 72 04 15 W 18 32 15 N GANTHIER OUEST
170 72 03 45 W 18 32 15 N GANTHIER OUEST
152 72 03 15 W 18 32 15 N GANTHIER OUEST
127 72 02 45 W 18 32 15 N GANTHIER OUEST
12 72 02 15 W 18 32 15 N GANTHIER OUEST
16 72 01 45 W 18 32 15 N GANTHIER OUEST
0 72 00 45 W 18 32 15 N GANTHIER OUEST
101 72 02 15 W 18 31 45 N GANTHIER OUEST
4879 72 34 45 W 19 13 45 N DESSALINES_/_MARCHANDES ARTIBONITE
280 72 34 15 W 19 13 45 N DESSALINES_/_MARCHANDES ARTIBONITE
780 72 34 45 W 19 13 15 N DESSALINES_/_MARCHANDES ARTIBONITE
184 72 34 15 W 19 13 15 N DESSALINES_/_MARCHANDES ARTIBONITE
79 72 33 45 W 19 13 15 N DESSALINES_/_MARCHANDES ARTIBONITE
29 72 33 15 W 19 13 15 N DESSALINES_/_MARCHANDES ARTIBONITE
299 72 36 45 W 19 12 45 N DESSALINES_/_MARCHANDES ARTIBONITE
367 72 36 15 W 19 12 45 N DESSALINES_/_MARCHANDES ARTIBONITE
390 72 34 45 W 19 12 45 N DESSALINES_/_MARCHANDES ARTIBONITE
123 72 34 15 W 19 12 45 N DESSALINES_/_MARCHANDES ARTIBONITE
96 72 33 45 W 19 12 45 N DESSALINES_/_MARCHANDES ARTIBONITE
726 72 33 15 W 19 12 45 N DESSALINES_/_MARCHANDES ARTIBONITE
354 72 36 15 W 19 12 15 N DESSALINES_/_MARCHANDES ARTIBONITE
8650 72 35 45 W 19 12 15 N DESSALINES_/_MARCHANDES ARTIBONITE
1431 72 35 15 W 19 12 15 N DESSALINES_/_MARCHANDES ARTIBONITE
253 72 34 45 W 19 12 15 N DESSALINES_/_MARCHANDES ARTIBONITE
110 72 34 15 W 19 12 15 N DESSALINES_/_MARCHANDES ARTIBONITE
76 72 33 45 W 19 12 15 N DESSALINES_/_MARCHANDES ARTIBONITE
51 72 33 15 W 19 12 15 N DESSALINES_/_MARCHANDES ARTIBONITE
327 72 36 15 W 19 11 45 N DESSALINES_/_MARCHANDES ARTIBONITE
224 72 35 45 W 19 11 45 N DESSALINES_/_MARCHANDES ARTIBONITE
115 72 35 15 W 19 11 45 N DESSALINES_/_MARCHANDES ARTIBONITE
142 72 34 45 W 19 11 45 N DESSALINES_/_MARCHANDES ARTIBONITE
278 72 34 15 W 19 11 45 N DESSALINES_/_MARCHANDES ARTIBONITE
112 72 33 45 W 19 11 45 N DESSALINES_/_MARCHANDES ARTIBONITE
109 72 33 15 W 19 11 45 N DESSALINES_/_MARCHANDES ARTIBONITE
299 72 36 45 W 19 11 15 N DESSALINES_/_MARCHANDES ARTIBONITE
4879 72 36 15 W 19 11 15 N DESSALINES_/_MARCHANDES ARTIBONITE
288 72 35 45 W 19 11 15 N DESSALINES_/_MARCHANDES ARTIBONITE
177 72 35 15 W 19 11 15 N DESSALINES_/_MARCHANDES ARTIBONITE
250 72 34 45 W 19 11 15 N DESSALINES_/_MARCHANDES ARTIBONITE
1455 72 34 15 W 19 11 15 N DESSALINES_/_MARCHANDES ARTIBONITE
390 72 33 45 W 19 11 15 N DESSALINES_/_MARCHANDES ARTIBONITE
374 72 33 15 W 19 11 15 N DESSALINES_/_MARCHANDES ARTIBONITE
136 72 37 15 W 19 10 45 N DESSALINES_/_MARCHANDES ARTIBONITE
191 72 36 45 W 19 10 45 N DESSALINES_/_MARCHANDES ARTIBONITE
1459 72 36 15 W 19 10 45 N DESSALINES_/_MARCHANDES ARTIBONITE
17 72 35 45 W 19 10 45 N DESSALINES_/_MARCHANDES ARTIBONITE
127 72 35 15 W 19 10 45 N DESSALINES_/_MARCHANDES ARTIBONITE
201 72 34 45 W 19 10 45 N DESSALINES_/_MARCHANDES ARTIBONITE
152 72 36 45 W 19 10 15 N DESSALINES_/_MARCHANDES ARTIBONITE
275 72 36 15 W 19 10 15 N DESSALINES_/_MARCHANDES ARTIBONITE
32 72 35 45 W 19 10 15 N DESSALINES_/_MARCHANDES ARTIBONITE
261 72 37 15 W 19 09 45 N DESSALINES_/_MARCHANDES ARTIBONITE
3321 72 36 45 W 19 09 45 N DESSALINES_/_MARCHANDES ARTIBONITE
33 72 36 15 W 19 09 45 N DESSALINES_/_MARCHANDES ARTIBONITE
1198 72 36 45 W 19 09 15 N DESSALINES_/_MARCHANDES ARTIBONITE
16 72 36 15 W 19 38 45 N GONAIVES ARTIBONITE
1158 72 35 45 W 19 38 45 N GONAIVES ARTIBONITE
83 72 35 15 W 19 38 45 N GONAIVES ARTIBONITE
8 72 36 45 W 19 38 15 N GONAIVES ARTIBONITE
1146 72 36 15 W 19 38 15 N GONAIVES ARTIBONITE
47 72 35 45 W 19 38 15 N GONAIVES ARTIBONITE
69 72 35 15 W 19 38 15 N GONAIVES ARTIBONITE
47 72 34 45 W 19 38 15 N GONAIVES ARTIBONITE
16 72 34 15 W 19 38 15 N GONAIVES ARTIBONITE
10 72 36 45 W 19 37 45 N GONAIVES ARTIBONITE
36 72 36 15 W 19 37 45 N GONAIVES ARTIBONITE
47 72 35 45 W 19 37 45 N GONAIVES ARTIBONITE
29 72 35 15 W 19 37 45 N GONAIVES ARTIBONITE
94 72 34 45 W 19 37 45 N GONAIVES ARTIBONITE
13 72 34 15 W 19 37 45 N GONAIVES ARTIBONITE
6 72 37 15 W 19 37 15 N GONAIVES ARTIBONITE
67 72 36 45 W 19 37 15 N GONAIVES ARTIBONITE
13 72 36 15 W 19 37 15 N GONAIVES ARTIBONITE
14 72 35 45 W 19 37 15 N GONAIVES ARTIBONITE
20 72 35 15 W 19 37 15 N GONAIVES ARTIBONITE
117 72 34 45 W 19 37 15 N GONAIVES ARTIBONITE
20 72 34 15 W 19 37 15 N GONAIVES ARTIBONITE
6 72 33 45 W 19 37 15 N GONAIVES ARTIBONITE
27 72 37 45 W 19 36 45 N GONAIVES ARTIBONITE
15 72 37 15 W 19 36 45 N GONAIVES ARTIBONITE
256 72 36 45 W 19 36 45 N GONAIVES ARTIBONITE
21 72 36 15 W 19 36 45 N GONAIVES ARTIBONITE
20 72 35 45 W 19 36 45 N GONAIVES ARTIBONITE
6 72 35 15 W 19 36 45 N GONAIVES ARTIBONITE
655 72 34 45 W 19 36 45 N GONAIVES ARTIBONITE
1323 72 34 15 W 19 36 45 N GONAIVES ARTIBONITE
40 72 33 45 W 19 36 45 N GONAIVES ARTIBONITE
29 72 33 15 W 19 36 45 N GONAIVES ARTIBONITE
36 72 37 45 W 19 36 15 N GONAIVES ARTIBONITE
25 72 37 15 W 19 36 15 N GONAIVES ARTIBONITE
10 72 36 45 W 19 36 15 N GONAIVES ARTIBONITE
10 72 36 15 W 19 36 15 N GONAIVES ARTIBONITE
10 72 35 45 W 19 36 15 N GONAIVES ARTIBONITE
10 72 35 15 W 19 36 15 N GONAIVES ARTIBONITE
21 72 34 45 W 19 36 15 N GONAIVES ARTIBONITE
27 72 34 15 W 19 36 15 N GONAIVES ARTIBONITE
46 72 33 45 W 19 36 15 N GONAIVES ARTIBONITE
491 72 33 15 W 19 36 15 N GONAIVES ARTIBONITE
34 72 37 15 W 19 35 45 N GONAIVES ARTIBONITE
27 72 36 45 W 19 35 45 N GONAIVES ARTIBONITE
55 72 36 15 W 19 35 45 N GONAIVES ARTIBONITE
67 72 35 45 W 19 35 45 N GONAIVES ARTIBONITE
34 72 35 15 W 19 35 45 N GONAIVES ARTIBONITE
27 72 34 45 W 19 35 45 N GONAIVES ARTIBONITE
243 72 34 15 W 19 35 45 N GONAIVES ARTIBONITE
46 72 33 45 W 19 35 45 N GONAIVES ARTIBONITE
21 72 33 15 W 19 35 45 N GONAIVES ARTIBONITE
21 72 32 45 W 19 35 45 N GONAIVES ARTIBONITE
17 72 37 15 W 19 35 15 N GONAIVES ARTIBONITE
21 72 36 45 W 19 35 15 N GONAIVES ARTIBONITE
10 72 36 15 W 19 35 15 N GONAIVES ARTIBONITE
17 72 35 45 W 19 35 15 N GONAIVES ARTIBONITE
20 72 35 15 W 19 35 15 N GONAIVES ARTIBONITE
27 72 34 45 W 19 35 15 N GONAIVES ARTIBONITE
25 72 34 15 W 19 35 15 N GONAIVES ARTIBONITE
957 72 33 45 W 19 35 15 N GONAIVES ARTIBONITE
35 72 33 15 W 19 35 15 N GONAIVES ARTIBONITE
25 72 32 45 W 19 35 15 N GONAIVES ARTIBONITE
27 72 37 15 W 19 34 45 N GONAIVES ARTIBONITE
21 72 36 45 W 19 34 45 N GONAIVES ARTIBONITE
14 72 36 15 W 19 34 45 N GONAIVES ARTIBONITE
21 72 35 45 W 19 34 45 N GONAIVES ARTIBONITE
27 72 35 15 W 19 34 45 N GONAIVES ARTIBONITE
53 72 34 45 W 19 34 45 N GONAIVES ARTIBONITE
40 72 34 15 W 19 34 45 N GONAIVES ARTIBONITE
20 72 33 45 W 19 34 45 N GONAIVES ARTIBONITE
20 72 33 15 W 19 34 45 N GONAIVES ARTIBONITE
101 72 32 45 W 19 34 45 N GONAIVES ARTIBONITE
20 72 35 45 W 19 34 15 N GONAIVES ARTIBONITE
20 72 35 15 W 19 34 15 N GONAIVES ARTIBONITE
20 72 34 45 W 19 34 15 N GONAIVES ARTIBONITE
20 72 34 15 W 19 34 15 N GONAIVES ARTIBONITE
20 72 33 45 W 19 34 15 N GONAIVES ARTIBONITE
10 72 35 15 W 19 33 45 N GONAIVES ARTIBONITE
27 72 34 45 W 19 33 45 N GONAIVES ARTIBONITE
40 72 34 15 W 19 33 45 N GONAIVES ARTIBONITE
25 72 34 45 W 19 33 15 N GONAIVES ARTIBONITE
2004 72 34 45 W 19 32 45 N GONAIVES ARTIBONITE
8 72 56 45 W 19 55 15 N PORT_DE_PAIX NORD_OUEST
6 72 56 15 W 19 55 15 N PORT_DE_PAIX NORD_OUEST
14 72 55 45 W 19 55 15 N PORT_DE_PAIX NORD_OUEST
10 72 55 15 W 19 55 15 N PORT_DE_PAIX NORD_OUEST
23 72 59 45 W 19 54 45 N PORT_DE_PAIX NORD_OUEST
23 72 59 15 W 19 54 45 N PORT_DE_PAIX NORD_OUEST
16 72 58 45 W 19 54 45 N PORT_DE_PAIX NORD_OUEST
10 72 58 15 W 19 54 45 N PORT_DE_PAIX NORD_OUEST
194 72 57 45 W 19 54 45 N PORT_DE_PAIX NORD_OUEST
29 72 56 45 W 19 54 45 N PORT_DE_PAIX NORD_OUEST
23 72 56 15 W 19 54 45 N PORT_DE_PAIX NORD_OUEST
35 72 55 45 W 19 54 45 N PORT_DE_PAIX NORD_OUEST
29 72 59 45 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
175 72 59 15 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
29 72 58 45 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
19 72 58 15 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
5036 72 57 45 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
163 72 57 15 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
238 72 56 45 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
20 72 56 15 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
155 72 55 45 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
175 72 55 15 W 19 54 15 N PORT_DE_PAIX NORD_OUEST
29 72 59 45 W 19 53 45 N PORT_DE_PAIX NORD_OUEST
198 72 59 15 W 19 53 45 N PORT_DE_PAIX NORD_OUEST
